hospital;link;ratings;total_reviews;location;rating;review
Clinique Pasteur;https://www.google.com/maps/place/Clinique+Pasteur/data=!4m5!3m4!1s0xec1724b7a72320b:0x11099ada60f49caf!8m2!3d14.66787!4d-17.4346241?authuser=0&hl=fr&rclk=1;4,1;30 avis;Adresse: Rue Carnot, Dakar, Sénégal ; 4 étoiles ;
Clinique Pasteur;https://www.google.com/maps/place/Clinique+Pasteur/data=!4m5!3m4!1s0xec1724b7a72320b:0x11099ada60f49caf!8m2!3d14.66787!4d-17.4346241?authuser=0&hl=fr&rclk=1;4,1;30 avis;Adresse: Rue Carnot, Dakar, Sénégal ; 4 étoiles ;
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 5 étoiles ;J'adore cet hôpital
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 4 étoiles ;Les locaux sont bien entretenus et les visites sont limités au strict minimum. Difficile d'y accéder pour rendre visite à un-e malade
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 5 étoiles ;Propre accueillant et et bien situe
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 5 étoiles ;Propre. Personnel relativement tres accueillant par rapport à ce qu on voit habituellement. Plateau technique relevé
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 5 étoiles ;"Hôpital de Pikine,camp militaire de thiaroye, département de Pikine,région de Dakar Sénégal
Hôpital de niveau,avec un plateau médical de haute standing,des standards médicaux,un accueil de qualité,des services de toutes spécialités,des normes respectables"
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 4 étoiles ;Sécurisé oui accessible aussi
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 4 étoiles ;Hôpital très propre et visites bien contrôlées
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 4 étoiles ;Bien sécurisé et très propre
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 4 étoiles ;Bon Service.... Hôpital bien entretenue
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 4 étoiles ;Structure très propre
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 4 étoiles ;Hopital bien tenu
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 5 étoiles ;Vraiment ils sont forts
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 1 étoile ;Négligences,, on massacres les malades dans les salles d opérations, on s en sort rarement vivant quelle horreur 😱 fuyez !!
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 4 étoiles ;C'EST MILIEU VRAIMENT PROPRE
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 1 étoile ;Le service est lent. L'accueil n'est pas bon. Les chargés d'orienter sont incorrects. Les malades souffrent.
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 5 étoiles ;Hôpital  bien organisé
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 5 étoiles ;🤝
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 3 étoiles ;A good hospital. Many things to be still worked out, but doing a great job.
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 1 étoile ;"(Traduit par Google) Ils manquent d'un peu de cœur. Sachez que votre père ou votre mari va mourir et qu'ils ne vous laisseront pas l'accompagner dans ses derniers instants. Mais le personnel et la sécurité ne voient que l'argent, ils ne voient pas la souffrance. Vous pouvez être humble, mais traitez-vous bien et celui-ci ne l'est pas. Nous ne sommes pas des chiens et ils ont aggravé la mort. J'espère que Dieu le voit et les fait payer

(Avis d'origine)
Les falta tener un poco de corazón. Saber que tu padre o marido va a morir y no te dejen acompañarlo en sus últimos momentos. Pero el personal y la seguridad solo ve dinero, no ve sufrimiento. Puede ser humilde, pero tratar bien y este no lo hace. No somos perros y convirtieron la muerte en algo peor aún. Ojalá Dios lo vea y les haga pagar"
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 1 étoile ;"(Traduit par Google) Manque total d'humanité, ils ne m'ont pas laissé accompagner mon mari, sachant qu'il allait bientôt mourir. J'ai dû entrer dans le combat avec la sécurité. Je demande seulement à Dieu un jour ressentez ce que c'est que de ne pas pouvoir subvenir aux besoins d'un être cher dans ses derniers instants. Nous ne sommes que de l'argent pour eux ils ne voient pas que nous sommes des personnes

(Avis d'origine)
falta total de humanidad.no me dejaron acompañar a mi esposo ,sabiendo iba a fallecer en breve. tuve que entrar peleando con la seguridad.solo pido a Dios un dia sientan lo que es que no poder acopañar a un ser amado en sus ultimos momentos.solo somos dinero para ellos no ven somos personas"
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 5 étoiles ;"(Traduit par Google) D'accord

(Avis d'origine)
Ok"
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 5 étoiles ;"(Traduit par Google) Bon service

(Avis d'origine)
Bon service"
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 5 étoiles ;"(Traduit par Google) Oui

(Avis d'origine)
Yeah"
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 1 étoile ;
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 3 étoiles ;
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 1 étoile ;
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 4 étoiles ;
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 1 étoile ;
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 5 étoiles ;
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 5 étoiles ;
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 5 étoiles ;
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 3 étoiles ;
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 5 étoiles ;
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 5 étoiles ;
Centre Hospitalier National de Pikine;https://www.google.com/maps/place/Centre+Hospitalier+National+de+Pikine/data=!4m5!3m4!1s0xec10b5cf8a5977d:0x3171c0c61a6fa4db!8m2!3d14.754289!4d-17.3759812?authuser=0&hl=fr&rclk=1;3,7;35 avis;Adresse: QJ3F+PJ6, Dakar, Sénégal ; 3 étoiles ;
Clinique NIANG;https://www.google.com/maps/place/Clinique+NIANG/data=!4m5!3m4!1s0xec173bc880a992d:0xa317f8c38662488f!8m2!3d14.6921386!4d-17.447262?authuser=0&hl=fr&rclk=1;4,1;15 avis;Adresse: Bd du General de Gaulle, Dakar, Sénégal ; 1 étoile ;"Dommage qu’il n’y ait pas zéro étoile!
Mon épouse a accouché dans cette clinique le mois dernier! Expérience traumatisante!
Rien à dire sur l’accouchement avec une équipe compétente et à l’écoute de leur patiente!
Par contre un service hôtelier déplorable :
- très mal reçue à l’accueil par un individu très désagréable qui l’a fait pleurer le premier jour! ( c’est la quelle aurait dû changer de clinique).
- en salle d’éveil après l’accouchement, pas d’eau pour prendre une douche le lendemain une fille de salle lui amène un demi seau d’eau en lui disant que l’eau ne pouvait pas monter par ce qu’on avait pas branché la pompe. Refus de d’amener un deuxième seau d’eau « c’est pas possible. Faites avec ».
- chambre pas prête. Attente d’une demi journée avant attribution chambre après de multiples interventions.
- facturation très opaque avec des frais de pharmacie non détaillés, présence décomptée en journées et non en nuits de présence,...
Voilà mon avis. Il est très défavorable"
Clinique NIANG;https://www.google.com/maps/place/Clinique+NIANG/data=!4m5!3m4!1s0xec173bc880a992d:0xa317f8c38662488f!8m2!3d14.6921386!4d-17.447262?authuser=0&hl=fr&rclk=1;4,1;15 avis;Adresse: Bd du General de Gaulle, Dakar, Sénégal ; 5 étoiles ;Pour ma part rien à dire tout à été parfait.
Clinique NIANG;https://www.google.com/maps/place/Clinique+NIANG/data=!4m5!3m4!1s0xec173bc880a992d:0xa317f8c38662488f!8m2!3d14.6921386!4d-17.447262?authuser=0&hl=fr&rclk=1;4,1;15 avis;Adresse: Bd du General de Gaulle, Dakar, Sénégal ; 5 étoiles ;Très bonne clinique pour les accouchements de tout genre avec de bons médecins.
Clinique NIANG;https://www.google.com/maps/place/Clinique+NIANG/data=!4m5!3m4!1s0xec173bc880a992d:0xa317f8c38662488f!8m2!3d14.6921386!4d-17.447262?authuser=0&hl=fr&rclk=1;4,1;15 avis;Adresse: Bd du General de Gaulle, Dakar, Sénégal ; 2 étoiles ;"Équipe assez compétente.
Sauf que la clinique ne s'intéresse qu'au business. Ils font tout pour vous pomper le maximum de fric et gonflent les factures comme pas possible. Je n'y remettrai plus jamais les pieds!"
Clinique NIANG;https://www.google.com/maps/place/Clinique+NIANG/data=!4m5!3m4!1s0xec173bc880a992d:0xa317f8c38662488f!8m2!3d14.6921386!4d-17.447262?authuser=0&hl=fr&rclk=1;4,1;15 avis;Adresse: Bd du General de Gaulle, Dakar, Sénégal ; 4 étoiles ;Services impeccable et prise en charge avec professionnalisme
Clinique NIANG;https://www.google.com/maps/place/Clinique+NIANG/data=!4m5!3m4!1s0xec173bc880a992d:0xa317f8c38662488f!8m2!3d14.6921386!4d-17.447262?authuser=0&hl=fr&rclk=1;4,1;15 avis;Adresse: Bd du General de Gaulle, Dakar, Sénégal ; 1 étoile ;"Un séjour en chambre d'une journée se transforme en 2. donc on paie et on se tait !
recommandation personnelle ; faites vous hospitaliser ailleurs."
Clinique NIANG;https://www.google.com/maps/place/Clinique+NIANG/data=!4m5!3m4!1s0xec173bc880a992d:0xa317f8c38662488f!8m2!3d14.6921386!4d-17.447262?authuser=0&hl=fr&rclk=1;4,1;15 avis;Adresse: Bd du General de Gaulle, Dakar, Sénégal ; 5 étoiles ;Très bonne clinique spécialisée dans la gynécologie
Clinique NIANG;https://www.google.com/maps/place/Clinique+NIANG/data=!4m5!3m4!1s0xec173bc880a992d:0xa317f8c38662488f!8m2!3d14.6921386!4d-17.447262?authuser=0&hl=fr&rclk=1;4,1;15 avis;Adresse: Bd du General de Gaulle, Dakar, Sénégal ; 4 étoiles ;C’est la place de la nation lieu de rassemblement pour les marches autoriées
Clinique NIANG;https://www.google.com/maps/place/Clinique+NIANG/data=!4m5!3m4!1s0xec173bc880a992d:0xa317f8c38662488f!8m2!3d14.6921386!4d-17.447262?authuser=0&hl=fr&rclk=1;4,1;15 avis;Adresse: Bd du General de Gaulle, Dakar, Sénégal ; 5 étoiles ;
Clinique NIANG;https://www.google.com/maps/place/Clinique+NIANG/data=!4m5!3m4!1s0xec173bc880a992d:0xa317f8c38662488f!8m2!3d14.6921386!4d-17.447262?authuser=0&hl=fr&rclk=1;4,1;15 avis;Adresse: Bd du General de Gaulle, Dakar, Sénégal ; 5 étoiles ;
Clinique NIANG;https://www.google.com/maps/place/Clinique+NIANG/data=!4m5!3m4!1s0xec173bc880a992d:0xa317f8c38662488f!8m2!3d14.6921386!4d-17.447262?authuser=0&hl=fr&rclk=1;4,1;15 avis;Adresse: Bd du General de Gaulle, Dakar, Sénégal ; 5 étoiles ;
Clinique NIANG;https://www.google.com/maps/place/Clinique+NIANG/data=!4m5!3m4!1s0xec173bc880a992d:0xa317f8c38662488f!8m2!3d14.6921386!4d-17.447262?authuser=0&hl=fr&rclk=1;4,1;15 avis;Adresse: Bd du General de Gaulle, Dakar, Sénégal ; 5 étoiles ;
Clinique NIANG;https://www.google.com/maps/place/Clinique+NIANG/data=!4m5!3m4!1s0xec173bc880a992d:0xa317f8c38662488f!8m2!3d14.6921386!4d-17.447262?authuser=0&hl=fr&rclk=1;4,1;15 avis;Adresse: Bd du General de Gaulle, Dakar, Sénégal ; 5 étoiles ;
Clinique NIANG;https://www.google.com/maps/place/Clinique+NIANG/data=!4m5!3m4!1s0xec173bc880a992d:0xa317f8c38662488f!8m2!3d14.6921386!4d-17.447262?authuser=0&hl=fr&rclk=1;4,1;15 avis;Adresse: Bd du General de Gaulle, Dakar, Sénégal ; 5 étoiles ;
Clinique NIANG;https://www.google.com/maps/place/Clinique+NIANG/data=!4m5!3m4!1s0xec173bc880a992d:0xa317f8c38662488f!8m2!3d14.6921386!4d-17.447262?authuser=0&hl=fr&rclk=1;4,1;15 avis;Adresse: Bd du General de Gaulle, Dakar, Sénégal ; 5 étoiles ;
Hôpital Sicap MBAO;https://www.google.com/maps/place/H%C3%B4pital+Sicap+MBAO/data=!4m5!3m4!1s0xec10b3a5bff9a0f:0xb090621240b676dd!8m2!3d14.7498018!4d-17.3527143?authuser=0&hl=fr&rclk=1;3,6;16 avis;Adresse: PJXW+WWF, Pikine, Sénégal ; 1 étoile ;Je suit désoler ms cette photo c'est pas une photo d'hôpital de sicap mbao
Hôpital Sicap MBAO;https://www.google.com/maps/place/H%C3%B4pital+Sicap+MBAO/data=!4m5!3m4!1s0xec10b3a5bff9a0f:0xb090621240b676dd!8m2!3d14.7498018!4d-17.3527143?authuser=0&hl=fr&rclk=1;3,6;16 avis;Adresse: PJXW+WWF, Pikine, Sénégal ; 5 étoiles ;Cet hôpital a une très bonne position et par conséquent a besoin de plus de ressources pour la bonne gestion de l'hôpital et le bon traitement des patients. Le personnel est accueillant. Que les bonnes volontés pensent à cette hôpital et lui permettent de répondre aux besoins de la population.
Hôpital Sicap MBAO;https://www.google.com/maps/place/H%C3%B4pital+Sicap+MBAO/data=!4m5!3m4!1s0xec10b3a5bff9a0f:0xb090621240b676dd!8m2!3d14.7498018!4d-17.3527143?authuser=0&hl=fr&rclk=1;3,6;16 avis;Adresse: PJXW+WWF, Pikine, Sénégal ; 4 étoiles ;Hopital public
Hôpital Sicap MBAO;https://www.google.com/maps/place/H%C3%B4pital+Sicap+MBAO/data=!4m5!3m4!1s0xec10b3a5bff9a0f:0xb090621240b676dd!8m2!3d14.7498018!4d-17.3527143?authuser=0&hl=fr&rclk=1;3,6;16 avis;Adresse: PJXW+WWF, Pikine, Sénégal ; 5 étoiles ;Derrière l'hôpital Sicap mbao
Hôpital Sicap MBAO;https://www.google.com/maps/place/H%C3%B4pital+Sicap+MBAO/data=!4m5!3m4!1s0xec10b3a5bff9a0f:0xb090621240b676dd!8m2!3d14.7498018!4d-17.3527143?authuser=0&hl=fr&rclk=1;3,6;16 avis;Adresse: PJXW+WWF, Pikine, Sénégal ; 3 étoiles ;La queue longue
Hôpital Sicap MBAO;https://www.google.com/maps/place/H%C3%B4pital+Sicap+MBAO/data=!4m5!3m4!1s0xec10b3a5bff9a0f:0xb090621240b676dd!8m2!3d14.7498018!4d-17.3527143?authuser=0&hl=fr&rclk=1;3,6;16 avis;Adresse: PJXW+WWF, Pikine, Sénégal ; 3 étoiles ;Dispensaire
Hôpital Sicap MBAO;https://www.google.com/maps/place/H%C3%B4pital+Sicap+MBAO/data=!4m5!3m4!1s0xec10b3a5bff9a0f:0xb090621240b676dd!8m2!3d14.7498018!4d-17.3527143?authuser=0&hl=fr&rclk=1;3,6;16 avis;Adresse: PJXW+WWF, Pikine, Sénégal ; 3 étoiles ;hôpital du quartier
Hôpital Sicap MBAO;https://www.google.com/maps/place/H%C3%B4pital+Sicap+MBAO/data=!4m5!3m4!1s0xec10b3a5bff9a0f:0xb090621240b676dd!8m2!3d14.7498018!4d-17.3527143?authuser=0&hl=fr&rclk=1;3,6;16 avis;Adresse: PJXW+WWF, Pikine, Sénégal ; 4 étoiles ;"(Traduit par Google) C bn

(Avis d'origine)
C bn"
Hôpital Sicap MBAO;https://www.google.com/maps/place/H%C3%B4pital+Sicap+MBAO/data=!4m5!3m4!1s0xec10b3a5bff9a0f:0xb090621240b676dd!8m2!3d14.7498018!4d-17.3527143?authuser=0&hl=fr&rclk=1;3,6;16 avis;Adresse: PJXW+WWF, Pikine, Sénégal ; 5 étoiles ;"(Traduit par Google) machallah

(Avis d'origine)
Machallah"
